2024-04-03 10:07:45,622 - {'calling_function_name': '__spellcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 40, 'tokens_used': 1289}
2024-04-03 10:20:33,810 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 49, 'tokens_used': 953}
2024-04-03 10:20:35,778 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 57, 'tokens_used': 818}
2024-04-03 10:20:43,973 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 49, 'tokens_used': 938}
2024-04-03 10:20:45,691 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 57, 'tokens_used': 804}
2024-04-03 10:20:52,441 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 49, 'tokens_used': 952}
2024-04-03 10:20:54,036 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 57, 'tokens_used': 818}
2024-04-03 10:20:59,940 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 49, 'tokens_used': 870}
2024-04-03 10:21:01,665 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 57, 'tokens_used': 735}
2024-04-03 10:21:04,142 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 49, 'tokens_used': 649}
2024-04-03 10:21:05,386 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 57, 'tokens_used': 515}
2024-04-03 10:21:15,670 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 49, 'tokens_used': 1006}
2024-04-03 10:21:17,392 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 57, 'tokens_used': 874}
2024-04-03 10:21:25,097 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 49, 'tokens_used': 903}
2024-04-03 10:21:26,763 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 57, 'tokens_used': 769}
2024-04-03 10:21:34,175 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 49, 'tokens_used': 1020}
2024-04-03 10:21:35,746 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 57, 'tokens_used': 879}
2024-04-03 10:21:41,554 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 49, 'tokens_used': 864}
2024-04-03 10:21:42,531 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 57, 'tokens_used': 730}
2024-04-03 10:24:03,860 - {'calling_function_name': '__spellcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 40, 'tokens_used': 1171}
2024-04-03 10:24:10,299 - {'calling_function_name': '__punctuationcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 50, 'tokens_used': 1220}
2024-04-03 10:25:23,205 - {'calling_function_name': '__spellcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 40, 'tokens_used': 1171}
2024-04-03 10:25:29,956 - {'calling_function_name': '__punctuationcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 50, 'tokens_used': 1220}
2024-04-03 10:25:37,753 - {'calling_function_name': '__identify_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 60, 'tokens_used': 1433}
2024-04-03 10:25:44,715 - {'calling_function_name': '__spellcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 40, 'tokens_used': 1186}
2024-04-03 10:25:45,941 - {'calling_function_name': '__punctuationcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 50, 'tokens_used': 854}
2024-04-03 10:25:46,293 - {'calling_function_name': '__transform_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 70, 'tokens_used': 1492}
2024-04-03 10:26:59,396 - {'calling_function_name': 'get_life_circumstances', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/patient_journey_generator/generator.py', 'calling_line': 141, 'tokens_used': 422}
2024-04-03 10:27:07,058 - {'calling_function_name': 'generate_patient_journey', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/patient_journey_generator/generator.py', 'calling_line': 20, 'tokens_used': 803}
2024-04-03 10:27:11,228 - {'calling_function_name': 'get_life_circumstances', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/patient_journey_generator/generator.py', 'calling_line': 141, 'tokens_used': 414}
2024-04-03 10:27:15,575 - {'calling_function_name': 'generate_patient_journey', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/patient_journey_generator/generator.py', 'calling_line': 20, 'tokens_used': 731}
2024-04-03 10:28:20,193 - {'calling_function_name': '__spellcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 40, 'tokens_used': 1283}
2024-04-03 10:28:27,394 - {'calling_function_name': '__punctuationcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 50, 'tokens_used': 1332}
2024-04-03 10:28:27,823 - {'calling_function_name': '__spellcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 40, 'tokens_used': 1623}
2024-04-03 10:28:34,024 - {'calling_function_name': '__punctuationcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 50, 'tokens_used': 1672}
2024-04-03 10:28:35,276 - {'calling_function_name': '__identify_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 60, 'tokens_used': 1537}
2024-04-03 10:28:42,408 - {'calling_function_name': '__identify_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 60, 'tokens_used': 1883}
2024-04-03 10:28:44,123 - {'calling_function_name': '__transform_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 70, 'tokens_used': 1599}
2024-04-03 10:28:50,483 - {'calling_function_name': '__interpret_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 90, 'tokens_used': 1521}
2024-04-03 10:28:50,881 - {'calling_function_name': '__transform_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 70, 'tokens_used': 1939}
2024-04-03 10:28:58,726 - {'calling_function_name': '__calculate_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 80, 'tokens_used': 1568}
2024-04-03 10:28:59,492 - {'calling_function_name': '__interpret_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 90, 'tokens_used': 1850}
2024-04-03 10:29:06,179 - {'calling_function_name': '__calculate_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 80, 'tokens_used': 1903}
2024-04-03 10:29:07,571 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 797}
2024-04-03 10:31:28,674 - {'calling_function_name': '__spellcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 40, 'tokens_used': 1171}
2024-04-03 10:31:54,877 - {'calling_function_name': '__spellcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 40, 'tokens_used': 1289}
2024-04-03 10:32:01,863 - {'calling_function_name': '__punctuationcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 50, 'tokens_used': 1338}
2024-04-03 10:32:09,381 - {'calling_function_name': '__identify_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 60, 'tokens_used': 1551}
2024-04-03 10:32:15,532 - {'calling_function_name': '__transform_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 70, 'tokens_used': 1622}
2024-04-03 10:32:23,381 - {'calling_function_name': '__interpret_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 90, 'tokens_used': 1550}
2024-04-03 10:32:33,210 - {'calling_function_name': '__calculate_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 80, 'tokens_used': 1602}
2024-04-03 10:32:34,757 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 874}
2024-04-03 10:32:36,134 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 1038}
2024-04-03 10:32:37,562 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 984}
2024-04-03 10:32:38,952 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 947}
2024-04-03 10:32:40,455 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 944}
2024-04-03 10:32:42,663 - {'calling_function_name': '__extract_activities', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_activity_labeler.py', 'calling_line': 39, 'tokens_used': 1320}
2024-04-03 10:32:43,910 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 862}
2024-04-03 10:32:45,304 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 868}
2024-04-03 10:32:47,016 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 860}
2024-04-03 10:32:48,437 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 863}
2024-04-03 10:32:49,791 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 861}
2024-04-03 10:32:51,296 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 862}
2024-04-03 10:32:52,706 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 862}
2024-04-03 10:32:54,402 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 860}
2024-04-03 10:32:55,624 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 861}
2024-04-03 10:32:57,469 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 861}
2024-04-03 10:32:58,759 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 861}
2024-04-03 10:33:00,483 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 863}
2024-04-03 10:33:02,014 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 863}
2024-04-03 10:33:03,617 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 861}
